priority,offset_s,latency_ms,status,outcome
low,79.9032,2.81,,error
low,79.9105,3.13,,error
medium,79.9178,5.27,,error
low,79.9201,3.26,,error
low,79.9306,4.18,,error
medium,79.9348,2.74,,error
low,71.0805,8862.79,429,shed
medium,79.9530,2.24,,error
low,79.9537,1.79,,error
high,79.9509,4.94,,error
low,79.9610,2.61,,error
medium,79.9678,3.50,,error
low,79.9714,3.16,,error
medium,67.2326,12743.08,200,ok
high,67.3041,12679.48,200,ok
low,79.9910,3.62,,error
low,71.2208,8778.47,429,shed
medium,80.0032,2.35,,error
low,80.0039,1.91,,error
low,80.0103,3.32,,error
low,80.0204,3.17,,error
medium,80.0177,6.14,,error
low,60.2711,19758.99,200,ok
medium,80.0336,2.11,,error
low,80.0409,2.75,,error
medium,65.8680,14177.41,200,ok
low,60.5709,19474.57,200,ok
medium,67.2338,12812.10,200,ok
low,71.6203,8437.78,429,shed
medium,68.9529,11112.11,200,ok
high,71.7523,8318.89,429,shed
low,60.7915,19287.85,200,ok
medium,80.0836,2.99,,error
low,80.0907,3.91,,error
high,80.1008,5.73,,error
medium,80.1028,4.08,,error
low,80.1035,3.63,,error
medium,71.8034,8305.55,429,shed
medium,80.1171,3.55,,error
low,80.1207,2.76,,error
low,80.1307,2.97,,error
medium,80.1337,1.80,,error
low,80.1414,4.34,,error
medium,69.2953,10859.57,200,ok
low,80.1542,3.71,,error
high,80.1521,6.14,,error
low,80.1607,2.81,,error
medium,80.1677,2.93,,error
low,80.1707,1.82,,error
low,59.0433,21140.34,200,ok
low,59.4204,20763.23,200,ok
low,80.1910,3.69,,error
medium,68.2171,11978.16,200,ok
medium,80.2026,3.17,,error
low,80.2033,2.74,,error
low,80.2106,4.11,,error
medium,64.6492,15571.36,200,ok
medium,67.3948,12826.39,200,ok
low,61.2905,18932.27,200,ok
medium,68.0537,12183.65,200,ok
low,71.7555,8482.23,429,shed
high,80.2508,5.74,,error
low,80.2537,3.18,,error
medium,80.2529,4.27,,error
low,62.9383,17324.91,200,ok
medium,80.2678,3.75,,error
low,80.2716,2.96,,error
low,80.2810,3.77,,error
medium,80.2848,2.74,,error
medium,68.9842,11309.55,200,ok
high,80.3010,5.67,,error
medium,80.3030,3.95,,error
low,80.3039,3.37,,error
low,80.3105,4.27,,error
medium,80.3178,3.34,,error
low,80.3212,1.80,,error
low,62.9318,17402.72,200,ok
low,62.5112,17823.32,200,ok
medium,71.8936,8442.94,429,shed
low,60.5039,19837.21,200,ok
low,60.4409,19902.08,200,ok
high,80.3503,8.28,,error
low,80.3612,3.45,,error
medium,80.3677,2.35,,error
low,80.3701,1.46,,error
high,65.3975,14977.18,200,ok
medium,80.3835,4.60,,error
low,80.3912,3.53,,error
medium,68.6170,11779.48,200,ok
medium,80.4027,6.64,,error
low,80.4062,3.44,,error
low,71.8874,8526.33,429,shed
medium,80.4174,3.74,,error
low,80.4212,2.02,,error
low,62.0214,18402.57,200,ok
medium,80.4370,3.83,,error
low,80.4409,2.75,,error
low,80.4550,2.44,,error
high,80.4509,7.85,,error
medium,80.4532,5.89,,error
low,80.4602,2.30,,error
medium,69.2938,11171.19,200,ok
low,61.9612,18511.70,200,ok
low,60.1822,20293.80,200,ok
medium,80.4836,2.61,,error
low,60.0914,20398.72,200,ok
medium,80.5031,4.54,,error
low,80.5042,3.77,,error
high,80.5010,7.29,,error
low,80.5104,3.03,,error
medium,67.4270,13087.26,200,ok
low,62.9484,17567.23,200,ok
low,60.9909,19536.23,200,ok
high,67.2276,13300.14,200,ok
medium,68.7453,11797.63,200,ok
high,80.5512,4.14,,error
medium,80.5532,2.47,,error
low,80.5540,1.93,,error
low,80.5609,2.40,,error
medium,80.5685,5.11,,error
low,80.5714,3.07,,error
low,80.5810,3.90,,error
medium,80.5849,2.01,,error
low,80.5911,3.77,,error
high,80.6011,4.31,,error
medium,80.6030,2.71,,error
low,80.6038,2.21,,error
low,61.7212,18885.37,200,ok
high,67.7379,12874.68,200,ok
medium,67.9025,12712.07,200,ok
low,71.2809,9341.81,429,shed
medium,71.0577,9565.57,429,shed
low,63.3415,17296.36,200,ok
low,61.4311,19212.86,200,ok
low,80.6533,2.31,,error
high,80.6505,5.36,,error
low,80.6604,3.41,,error
medium,80.6669,2.67,,error
low,62.4808,18191.76,200,ok
low,62.4315,18241.81,200,ok
medium,68.8836,11792.16,200,ok
medium,67.8342,12852.00,200,ok
high,80.7011,6.04,,error
medium,80.7031,4.28,,error
low,80.7039,3.80,,error
low,80.7109,1.98,,error
medium,80.7170,2.55,,error
medium,68.8192,11911.20,200,ok
low,80.7408,9.12,,error
low,80.7305,19.84,,error
low,80.7201,30.45,,error
medium,80.7521,3.38,,error
low,80.7528,2.99,,error
high,80.7508,5.39,,error
low,62.1373,18620.89,200,ok
low,62.1403,18617.93,200,ok
medium,68.7612,11997.49,200,ok
medium,67.7445,13022.91,200,ok
low,62.2409,18529.47,200,ok
low,63.2950,17475.41,200,ok
low,60.7840,19988.71,200,ok
medium,71.7538,9018.93,429,shed
medium,71.7335,9039.92,429,shed
medium,66.3669,14528.27,200,ok
low,62.4537,18441.51,200,ok
medium,68.2334,12661.76,200,ok
low,62.4104,18484.78,200,ok
low,62.3413,18553.92,200,ok
high,72.0508,8844.42,429,shed
medium,69.0177,11877.57,200,ok
low,62.5206,18374.75,200,ok
high,71.8942,9001.13,429,shed
low,63.3387,17556.69,200,ok
low,63.4533,17442.09,200,ok
medium,71.8928,9002.63,429,shed
low,60.8914,20004.00,200,ok
medium,71.8758,9019.59,429,shed
low,62.2306,18664.84,200,ok
low,62.1409,18754.59,200,ok
high,72.1510,8744.48,429,shed
medium,70.9871,9908.36,429,shed
low,62.2812,18614.32,200,ok
high,66.6515,14244.05,200,ok
low,62.6109,18291.88,200,ok
low,62.5412,18361.61,200,ok
low,62.6676,18235.23,200,ok
low,63.3815,17526.28,200,ok
medium,67.7430,13164.90,200,ok
high,72.5218,8393.66,429,shed
medium,80.9532,3.25,,error
low,62.7037,18259.26,200,ok
medium,80.9671,2.57,,error
low,80.9708,1.67,,error
medium,80.9835,4.17,,error
low,80.9812,6.74,,error
low,80.9911,3.55,,error
medium,67.7628,13238.55,200,ok
medium,68.6030,12402.38,200,ok
medium,65.7761,15229.30,200,ok
medium,72.8678,8140.75,429,shed
medium,81.0170,3.04,,error
low,81.0212,3.54,,error
low,62.1381,18891.45,200,ok
low,62.1811,18849.53,200,ok
low,81.0409,3.12,,error
medium,72.9180,8138.17,429,shed
medium,81.0529,4.05,,error
low,81.0541,3.17,,error
low,81.0608,2.77,,error
medium,81.0677,3.97,,error
low,81.0717,4.07,,error
low,72.8638,8214.46,429,shed
medium,81.0844,3.22,,error
low,81.0907,2.55,,error
medium,72.9518,8145.01,429,shed
low,62.6807,18416.15,200,ok
low,81.1041,2.16,,error
low,81.1112,3.67,,error
medium,81.1170,3.79,,error
low,81.1208,2.70,,error
low,81.1309,2.69,,error
medium,81.1336,1.39,,error
low,81.1412,3.33,,error
low,62.9293,18222.62,200,ok
low,81.1542,1.82,,error
high,81.1519,4.45,,error
low,81.1609,3.73,,error
medium,81.1678,6.26,,error
low,81.1741,3.06,,error
low,81.1804,3.15,,error
medium,81.1842,2.09,,error
low,62.9446,18242.29,200,ok
medium,66.7713,14438.67,200,ok
low,81.2122,2.69,,error
medium,81.2036,11.58,,error
low,81.2088,6.73,,error
low,62.9477,18271.49,200,ok
low,62.9328,18287.72,200,ok
low,62.9345,18287.84,200,ok
high,66.8009,14427.75,200,ok
low,81.2406,3.79,,error
medium,81.2543,3.05,,error
low,81.2555,2.20,,error
high,81.2509,7.03,,error
low,81.2611,3.08,,error
medium,81.2673,2.92,,error
low,81.2703,1.85,,error
low,81.2810,2.89,,error
medium,81.2839,1.60,,error
low,62.9367,18350.21,200,ok
medium,68.6336,12653.29,200,ok
high,66.7005,14598.88,200,ok
low,81.3035,2.99,,error
medium,67.2294,14079.63,200,ok
low,63.9808,17336.39,200,ok
low,81.3210,2.44,,error
low,81.3307,3.13,,error
medium,81.3338,3.43,,error
low,81.3404,4.36,,error
low,61.7612,19596.00,200,ok
high,72.9504,8406.83,429,shed
low,64.2462,17111.79,200,ok
low,81.3603,2.20,,error
medium,81.3676,2.35,,error
low,81.3711,1.66,,error
low,81.3810,3.72,,error
medium,81.3847,2.78,,error
low,81.3906,2.71,,error
high,81.4009,4.30,,error
medium,81.4029,2.57,,error
low,81.4038,1.95,,error
low,81.4109,2.48,,error
medium,81.4175,2.24,,error
low,81.4209,2.62,,error
low,81.4307,3.03,,error
low,64.2525,17181.85,200,ok
low,64.2375,17199.10,200,ok
medium,81.4529,2.16,,error
low,81.4538,1.66,,error
high,81.4509,4.83,,error
low,61.8807,19578.16,200,ok
low,72.6421,8820.75,429,shed
medium,66.9455,14519.79,200,ok
low,61.8622,19604.60,200,ok
medium,81.4844,2.32,,error
low,81.4912,2.32,,error
medium,81.5025,2.25,,error
low,81.5033,1.78,,error
high,81.5007,4.72,,error
medium,68.4179,13095.40,200,ok
low,72.7527,8762.01,429,shed
low,61.9534,19561.94,200,ok
medium,68.5840,12932.11,200,ok
medium,70.6171,10937.30,200,ok
medium,70.6999,10869.66,200,ok
medium,81.5589,16.30,,error
medium,81.5595,15.99,,error
high,81.5611,14.70,,error
low,81.5702,6.17,,error
low,81.5722,4.40,,error
medium,81.5730,3.90,,error
medium,81.5969,3.76,,error
low,81.5988,2.18,,error
low,81.5876,16.06,,error
high,81.6010,2.95,,error
low,81.6018,3.04,,error
medium,81.6025,2.69,,error
low,81.6103,4.11,,error
medium,81.6192,3.52,,error
low,81.6211,2.12,,error
medium,71.8904,9738.49,429,shed
high,67.2269,14406.24,200,ok
low,61.5904,20048.62,200,ok
medium,72.1531,9489.92,429,shed
medium,72.0172,9625.88,429,shed
low,70.5983,11045.73,429,shed
low,81.6617,3.87,,error
medium,81.6677,4.64,,error
low,81.6709,1.70,,error
low,62.3544,19335.40,200,ok
high,67.7613,13929.70,200,ok
low,81.6812,13.05,,error
low,64.2603,17442.21,200,ok
low,62.1394,19568.78,200,ok
high,81.7035,9.91,,error
low,81.7108,3.95,,error
medium,72.0046,9715.16,429,shed
medium,81.7169,5.00,,error
medium,71.8959,9828.77,429,shed
medium,81.7345,3.26,,error
low,73.2766,8461.88,429,shed
low,73.1530,8587.63,429,shed
low,64.4106,17330.51,200,ok
high,81.7507,5.74,,error
low,81.7606,3.29,,error
medium,81.7671,2.43,,error
low,81.7706,2.05,,error
low,70.7011,11081.05,429,shed
low,70.7663,11015.84,429,shed
low,70.7325,11049.74,429,shed
low,61.1209,20661.32,200,ok
low,71.6805,10101.78,429,shed
low,61.4809,20301.31,200,ok
medium,69.7691,12027.80,200,ok
low,61.8116,20003.30,200,ok
high,72.6552,9223.35,429,shed
low,71.8731,10005.51,429,shed
low,71.8845,9994.11,429,shed
low,71.8886,9990.09,429,shed
low,73.4117,8467.00,429,shed
low,62.2217,19656.96,200,ok
low,73.2909,8587.82,429,shed
high,73.7508,8127.92,429,shed
medium,69.0671,12811.69,200,ok
medium,72.2574,9621.34,429,shed
medium,69.9675,11917.86,200,ok
medium,69.5189,12366.48,200,ok
low,72.6911,9194.30,429,shed
low,71.9615,9923.87,429,shed
low,72.2388,9646.56,429,shed
low,72.3936,9491.80,429,shed
medium,73.8175,8071.07,429,shed
low,62.5312,19357.39,200,ok
medium,69.1672,12721.88,200,ok
low,64.4412,17458.81,200,ok
medium,69.1019,12823.86,200,ok
low,61.8526,20074.71,200,ok
medium,71.0494,10883.70,200,ok
medium,66.4682,15471.39,200,ok
low,62.9435,19007.42,200,ok
low,63.8917,18081.86,200,ok
low,62.9353,19047.13,200,ok
low,71.1066,10875.84,429,shed
low,81.9828,4.25,,error
medium,81.9844,3.02,,error
low,81.9911,2.43,,error
low,62.5561,19448.90,200,ok
medium,82.0026,4.14,,error
low,82.0035,3.54,,error
high,69.2011,12821.31,200,ok
medium,82.0188,12.19,,error
low,82.0224,8.97,,error
low,82.0316,2.28,,error
medium,82.0339,12.12,,error
medium,73.7529,8304.15,429,shed
medium,73.6411,8417.39,429,shed
low,82.0650,10.56,,error
medium,82.0717,4.99,,error
low,82.0727,4.28,,error
low,82.0698,7.51,,error
medium,82.0610,16.66,,error
low,82.0808,5.13,,error
medium,82.0839,2.34,,error
low,82.0905,5.35,,error
medium,68.0030,14109.80,200,ok
medium,73.8029,8309.87,429,shed
low,82.1130,2.56,,error
high,82.1081,7.79,,error
medium,82.1181,6.11,,error
low,82.1242,2.37,,error
low,82.1308,2.92,,error
medium,82.1337,3.99,,error
low,82.1422,3.46,,error
high,82.1509,4.62,,error
medium,82.1530,2.87,,error
low,82.1537,2.40,,error
low,82.1603,3.35,,error
medium,82.1678,3.82,,error
low,82.1717,2.18,,error
low,82.1810,3.73,,error
low,63.2204,18966.33,200,ok
high,69.3017,12892.33,200,ok
high,69.1006,13093.47,200,ok
low,63.3776,18816.53,200,ok
low,72.4257,9768.87,429,shed
high,74.0510,8144.14,429,shed
medium,82.2169,2.63,,error
low,82.2207,1.81,,error
low,82.2307,3.28,,error
medium,82.2340,3.59,,error
medium,69.4048,12838.13,200,ok
medium,69.3374,12905.49,200,ok
medium,74.1531,8095.73,429,shed
low,64.5744,17674.44,200,ok
low,82.2602,4.64,,error
medium,82.2670,3.70,,error
low,82.2707,2.41,,error
medium,68.7590,13516.85,200,ok
low,63.5908,18685.57,200,ok
high,74.3009,7988.38,429,shed
high,82.3008,4.73,,error
medium,82.3029,2.97,,error
low,82.3037,2.41,,error
low,82.3103,4.48,,error
medium,74.5110,7808.75,429,shed
low,73.7804,8540.03,429,shed
high,74.6435,7716.59,429,shed
low,63.5104,18849.77,200,ok
low,82.3304,30.36,,error
low,74.1111,8260.06,429,shed
medium,74.2671,8104.12,429,shed
low,64.6801,17693.10,200,ok
high,69.9007,12472.55,200,ok
low,62.1415,20234.03,200,ok
low,82.3747,2.99,,error
low,82.3803,3.29,,error
medium,82.3836,2.86,,error
low,82.3906,4.09,,error
medium,82.4030,2.54,,error
low,82.4038,2.06,,error
high,82.4010,5.19,,error
low,82.4103,3.35,,error
high,69.8011,12614.69,200,ok
medium,69.7365,12680.62,200,ok
low,82.4308,3.14,,error
medium,82.4340,3.55,,error
low,82.4408,3.91,,error
low,64.7519,17706.57,200,ok
low,71.4250,11033.50,429,shed
high,82.4509,8.62,,error
low,82.4602,2.34,,error
medium,82.4678,3.28,,error
medium,69.7168,12756.76,200,ok
medium,82.4835,2.16,,error
low,82.4812,5.23,,error
low,82.4906,3.70,,error
high,82.5006,20.04,,error
medium,82.5031,17.89,,error
low,82.5107,10.60,,error
low,82.5156,5.97,,error
medium,82.5168,5.08,,error
low,82.5222,1.58,,error
low,82.5310,2.83,,error
medium,82.5338,3.81,,error
medium,69.2351,13304.30,200,ok
medium,69.8545,12684.96,200,ok
low,71.5522,10987.26,429,shed
high,74.4508,8089.23,429,shed
medium,69.7847,12755.80,200,ok
medium,82.5678,3.17,,error
low,82.5710,2.50,,error
low,82.5807,2.88,,error
medium,82.5836,1.91,,error
low,82.5907,3.10,,error
medium,68.0770,14530.64,200,ok
medium,82.6039,4.24,,error
low,82.6048,3.65,,error
low,64.1940,18416.22,200,ok
low,71.7317,10878.55,429,shed
low,63.9303,18679.99,200,ok
low,61.7547,20857.74,200,ok
low,71.8261,10788.50,429,shed
low,63.9915,18624.41,200,ok
low,63.6402,18975.69,200,ok
low,63.4408,19175.15,200,ok
high,82.6507,8.05,,error
low,82.6604,2.66,,error
medium,82.6672,3.63,,error
low,82.6709,2.83,,error
low,61.8905,20789.15,200,ok
low,82.6814,8.21,,error
low,71.8868,10863.31,429,shed
low,72.0905,10659.63,429,shed
low,62.4701,20280.04,200,ok
low,64.5193,18230.90,200,ok
low,82.6902,60.55,,error
high,70.0008,12756.03,200,ok
low,62.6228,20134.10,200,ok
low,62.5612,20195.65,200,ok
high,69.6555,13101.37,200,ok
medium,71.5840,11174.93,200,ok
medium,73.3670,9392.04,429,shed
high,70.2008,12558.58,200,ok
high,82.7454,16.94,,error
low,74.3201,8444.87,429,shed
medium,82.7672,2.27,,error
low,82.7705,3.00,,error
low,74.6868,8087.64,429,shed
low,61.9402,20838.60,200,ok
medium,74.1837,8610.36,429,shed
medium,82.8050,4.11,,error
low,82.8063,3.22,,error
high,82.8005,9.28,,error
low,82.8122,3.12,,error
medium,82.8174,2.09,,error
low,82.8206,1.59,,error
low,82.8304,4.68,,error
medium,82.8351,2.65,,error
low,82.8409,4.34,,error
high,82.8505,7.13,,error
medium,82.8533,4.66,,error
low,82.8540,4.20,,error
low,82.8612,2.41,,error
medium,82.8677,3.62,,error
low,82.8714,2.23,,error
medium,68.4041,14496.45,200,ok
medium,82.8963,8.49,,error
low,82.8984,6.68,,error
high,82.9006,4.81,,error
medium,82.9013,4.38,,error
low,82.9019,4.05,,error
medium,72.2323,10706.56,200,ok
medium,71.6175,11322.14,200,ok
medium,82.9366,8.24,,error
low,82.9374,7.72,,error
low,82.9381,7.31,,error
low,82.9409,6.20,,error
high,82.9504,5.03,,error
medium,82.9525,3.26,,error
low,82.9535,2.60,,error
low,82.9602,4.66,,error
medium,82.9671,5.06,,error
low,82.9722,2.62,,error
low,82.9823,16.58,,error
medium,82.9860,15.34,,error
low,82.9928,9.06,,error
low,64.6527,18351.25,200,ok
low,64.6302,18393.40,200,ok
low,64.7480,18275.66,200,ok
medium,70.8840,12143.56,200,ok
low,83.0260,4.21,,error
medium,83.0268,3.72,,error
low,83.0308,3.70,,error
medium,83.0346,4.17,,error
low,83.0409,6.30,,error
high,83.0503,5.19,,error
medium,83.0524,3.42,,error
low,83.0537,2.46,,error
low,83.0603,4.48,,error
medium,83.0669,3.85,,error
low,83.0708,4.07,,error
low,83.0811,5.62,,error
medium,83.0837,3.34,,error
medium,70.2027,12886.11,200,ok
high,83.1009,4.86,,error
medium,83.1030,3.06,,error
low,83.1039,2.53,,error
low,83.1106,3.26,,error
medium,83.1172,6.92,,error
low,83.1242,6.85,,error
low,64.4319,18701.96,200,ok
low,83.1311,6.54,,error
low,83.1411,2.52,,error
high,83.1509,29.24,,error
medium,83.1532,27.54,,error
low,83.1550,26.26,,error
low,83.1701,11.44,,error
low,83.1720,9.91,,error
medium,83.1737,8.58,,error
medium,83.1839,3.20,,error
low,83.1823,5.13,,error
low,75.0222,8171.75,429,shed
medium,83.2031,2.56,,error
low,83.2042,1.79,,error
high,83.2010,5.33,,error
low,83.2104,5.37,,error
medium,83.2169,2.65,,error
low,83.2207,2.90,,error
low,83.2307,3.91,,error
medium,83.2347,1.92,,error
low,65.5311,17706.05,200,ok
high,83.2509,5.70,,error
medium,83.2530,3.94,,error
low,83.2538,3.46,,error
low,83.2607,4.03,,error
medium,83.2678,2.71,,error
low,83.2706,1.92,,error
low,83.2806,3.00,,error
medium,83.2840,2.54,,error
medium,74.7669,8527.04,429,shed
medium,74.7169,8576.98,429,shed
low,83.3041,2.75,,error
high,83.3012,5.96,,error
low,83.3106,2.97,,error
low,64.4806,18833.53,200,ok
low,83.3204,3.25,,error
high,75.1005,8230.30,429,shed
medium,83.3354,2.19,,error
low,83.3410,2.62,,error
high,83.3509,5.62,,error
medium,83.3537,3.11,,error
low,83.3548,2.44,,error
low,83.3606,6.06,,error
medium,75.0032,8364.17,429,shed
medium,74.3030,9069.54,429,shed
low,64.5029,18882.67,200,ok
medium,74.3176,9068.01,429,shed
low,83.3906,3.22,,error
medium,68.5336,14865.72,200,ok
low,83.4037,3.17,,error
high,83.4004,6.86,,error
low,83.4108,2.89,,error
medium,83.4178,3.68,,error
low,83.4215,2.25,,error
medium,83.4338,3.57,,error
low,83.4310,6.82,,error
low,83.4409,2.77,,error
medium,74.4030,9044.49,429,shed
medium,75.0862,8361.27,429,shed
low,65.6310,17822.86,200,ok
low,83.4612,4.08,,error
medium,83.4674,3.31,,error
low,83.4708,3.85,,error
low,83.4808,3.41,,error
medium,83.4842,3.29,,error
low,83.4906,2.91,,error
high,83.5007,4.84,,error
medium,83.5027,3.12,,error
low,83.5035,2.65,,error
low,83.5106,3.77,,error
medium,75.4844,8029.98,429,shed
low,83.5212,3.43,,error
low,83.5307,3.80,,error
medium,83.5346,2.94,,error
low,83.5406,3.24,,error
medium,83.5532,3.37,,error
low,83.5539,2.91,,error
high,83.5511,6.08,,error
low,64.7424,18815.77,200,ok
low,64.8805,18677.70,200,ok
medium,75.5841,7975.69,429,shed
low,83.5808,2.92,,error
medium,83.5838,2.47,,error
medium,70.8347,12754.82,200,ok
high,83.6009,5.83,,error
medium,83.6031,4.03,,error
low,83.6044,3.01,,error
low,83.6106,2.57,,error
medium,83.6173,2.42,,error
low,83.6208,2.29,,error
low,62.9337,20690.35,200,ok
low,64.9690,18664.29,200,ok
low,65.0905,18547.64,200,ok
medium,74.7337,8917.81,429,shed
low,64.8410,18816.92,200,ok
high,83.6516,6.85,,error
low,83.6610,2.57,,error
low,62.9455,20724.10,200,ok
low,62.9377,20732.57,200,ok
low,83.6808,3.99,,error
medium,83.6848,2.49,,error
low,83.6904,3.83,,error
high,83.7013,12.17,,error
medium,83.7037,10.13,,error
low,83.7052,8.90,,error
medium,68.5672,15147.02,200,ok
low,74.9051,8809.18,429,shed
medium,75.6674,8049.02,429,shed
low,65.5806,18136.27,200,ok
medium,83.7347,4.12,,error
low,83.7410,2.82,,error
high,83.7503,11.81,,error
medium,83.7526,10.05,,error
low,83.7568,6.32,,error
low,83.7632,3.43,,error
medium,83.7678,3.22,,error
low,64.7905,18982.76,200,ok
low,83.7812,7.49,,error
medium,83.7863,3.92,,error
low,83.7903,2.45,,error
high,75.7009,8097.43,429,shed
low,74.0315,9768.24,429,shed
high,83.8009,11.88,,error
low,83.8105,4.61,,error
medium,83.8172,3.43,,error
low,83.8207,3.76,,error
low,65.4088,18420.89,200,ok
low,74.3802,9454.58,429,shed
high,71.1027,12732.11,200,ok
low,65.4058,18428.98,200,ok
high,71.4010,12433.86,200,ok
